#MetaNetX/TSV/reactions.tsv 1.1
#ID	equation	source	mnxr_ID	classifs	pathways	xrefs
MAR00088	1 MAM02040@m + 1 MAM02552@m + 1 MAM00760@m --> 1 MAM01383@m + 2 MAM02039@m + 1 MAM02553@m	MAR00088		1.5.1.12		biggR:BAMPPALDOXm;mnx:MNXR95891;vmhreaction:BAMPPALDOXm
MAR00089	1 MAM01397@c <==> 1 MAM01397@r	MAR00089				biggR:BILDGLCURtr;mnx:MNXR96253;vmhreaction:BILDGLCURtr
MAR00090	1 MAM01398@c <==> 1 MAM01398@r	MAR00090				biggR:BILGLCURtr;mnx:MNXR96257;vmhreaction:BILGLCURtr
MAR00091	1 MAM02040@m + 1 MAM01400@m --> 1 MAM02426@m + 1 MAM01401@m	MAR00091		3.5.1.12		biggR:BTNDm;mnx:MNXR96331;vmhreaction:BTNDm
MAR00092	1 MAM01356@m + 1 MAM01402@m --> 1 MAM01334@m + 1 MAM02039@m + 1 MAM01357@m	MAR00092		3.5.1.12		biggR:BTNPLm;mnx:MNXR96332;vmhreaction:BTNPLm
MAR00093	1 MAM01401@c + 1 MAM02039@c <==> 1 MAM02039@m + 1 MAM01401@m	MAR00093		3.5.1.12		biggR:BTNt2m;mnx:MNXR96334;vmhreaction:BTNt2m
MAR00094	1 MAM01371@c + 1 MAM01401@e + 1 MAM02040@c + 1 MAM02519@e --> 1 MAM01285@c + 1 MAM01401@c + 1 MAM02039@c + 1 MAM02519@c + 1 MAM02751@c	MAR00094				biggR:BTNt3i;mnx:MNXR96336;vmhreaction:BTNt3i
MAR00095	1 MAM01401@e + 1 MAM02039@c --> 1 MAM01401@c + 1 MAM02039@e	MAR00095				biggR:BTNt4i;mnx:MNXR96337;vmhreaction:BTNt4i
MAR00096	1 MAM00922@c + 2 MAM02039@c + 1 MAM02040@c --> 1 MAM01596@c + 1 MAM01633@c + 1 MAM02579@c	MAR00096		3.5.1.6		biggR:BUP2;mnx:MNXR96346;vmhreaction:BUP2
MAR00097	1 MAM01410@c + 1 MAM02039@c <==> 1 MAM02039@m + 1 MAM01410@m	MAR00097				biggR:BUTt2m;mnx:MNXR96353;vmhreaction:BUTt2m
MAR00098	1 MAM03484@e --> 1 MAM03484@c	MAR00098				biggR:BVITEt;mnx:MNXR96355;vmhreaction:BVITEt
MAR00099	1 MAM01380@e <==> 1 MAM01380@c	MAR00099		3.5.1.6		biggR:BZt;mnx:MNXR96370;rheaR:32811;rheaR:32814;vmhreaction:BZt
MAR00100	1 MAM01380@c <==> 1 MAM01380@r	MAR00100				biggR:BZtr;mnx:MNXR96370;rheaR:32811;rheaR:32814;vmhreaction:BZtr
MAR00101	1 MAM02039@r + 1 MAM02555@r + 1 MAM00941@r --> 1 MAM02554@r + 1 MAM00367@r	MAR00101		1.3.1.70		biggR:C14STRr;mnx:MNXR96383;vmhreaction:C14STRr
MAR00102	1 MAM02411@c <==> 1 MAM02411@m	MAR00102				biggR:C160CRNt;mnx:MNXR96385;vmhreaction:C160CRNt
MAR00103	1 MAM02348@c + 1 MAM00051@c <==> 1 MAM01597@c + 1 MAM02117@c	MAR00103		2.3.1.21		biggR:C161CPT12;mnx:MNXR96388;vmhreaction:C161CPT12
MAR00104	1 MAM01597@m + 1 MAM02117@m <==> 1 MAM00051@m + 1 MAM02348@m	MAR00104		2.3.1.21		biggR:C161CPT22;mnx:MNXR96388;vmhreaction:C161CPT22
MAR00105	1 MAM02117@c <==> 1 MAM02117@m	MAR00105		2.3.1.21		biggR:C161CRN2t;mnx:MNXR96389;vmhreaction:C161CRN2t
MAR00106	1 MAM02676@c <==> 1 MAM02676@m	MAR00106		2.3.1.21		biggR:C161CRNt;mnx:MNXR96390;vmhreaction:C161CRNt
MAR00107	1 MAM02940@c <==> 1 MAM02940@m	MAR00107				biggR:C180CRNt;mnx:MNXR96394;vmhreaction:C180CRNt
MAR00108	1 MAM02348@c + 1 MAM02647@c <==> 1 MAM01597@c + 1 MAM02639@c	MAR00108		2.3.1.21		biggR:C181CPT1;mnx:MNXR96396;vmhreaction:C181CPT1
MAR00109	1 MAM01597@m + 1 MAM02639@m <==> 1 MAM02348@m + 1 MAM02647@m	MAR00109		2.3.1.21		biggR:C181CPT2;mnx:MNXR96396;vmhreaction:C181CPT2
MAR00110	1 MAM02639@c <==> 1 MAM02639@m	MAR00110		2.3.1.21		biggR:C181CRNt;mnx:MNXR96397;vmhreaction:C181CRNt
MAR00111	1 MAM01363@c <==> 1 MAM01363@m	MAR00111				biggR:C204CRNt;mnx:MNXR96401;vmhreaction:C204CRNt
MAR00112	1 MAM01723@c <==> 1 MAM01723@m	MAR00112				biggR:C226CRNt;mnx:MNXR96404;vmhreaction:C226CRNt
MAR00113	1 MAM02554@r + 1 MAM00953@r --> 1 MAM01596@r + 1 MAM02039@r + 1 MAM02555@r + 1 MAM00809@r	MAR00113				biggR:C3STDH1Pr;mnx:MNXR95038;vmhreaction:C3STDH1Pr
MAR00114	1 MAM02552@r + 1 MAM00953@r --> 1 MAM01596@r + 1 MAM02039@r + 1 MAM02553@r + 1 MAM00809@r	MAR00114				biggR:C3STDH1r;mnx:MNXR96410;vmhreaction:C3STDH1r
MAR00115	1 MAM02039@r + 1 MAM02555@r + 1 MAM04082@r --> 1 MAM02554@r + 1 MAM03158@r	MAR00115		4.2.1.17		biggR:C3STKR2r;mnx:MNXR96413;vmhreaction:C3STKR2r
MAR00116	3 MAM02039@r + 3 MAM02555@r + 3 MAM02630@r + 1 MAM00367@r --> 4 MAM02040@r + 3 MAM02554@r + 1 MAM00953@r	MAR00116		4.2.1.17		biggR:C4STMO1r;mnx:MNXR94990;vmhreaction:C4STMO1r
MAR00117	1 MAM02554@r + 1 MAM02630@r + 1 MAM00809@r --> 1 MAM01596@r + 1 MAM02039@r + 1 MAM02555@r + 1 MAM04082@r	MAR00117				biggR:C4STMO2Pr;mnx:MNXR96419;vmhreaction:C4STMO2Pr
MAR00118	1 MAM02552@r + 1 MAM02630@r + 1 MAM00809@r --> 1 MAM01596@r + 1 MAM02039@r + 1 MAM02553@r + 1 MAM04082@r	MAR00118				biggR:C4STMO2r;mnx:MNXR96420;vmhreaction:C4STMO2r
MAR00119	1 MAM01371@c + 1 MAM01413@c + 1 MAM02040@c --> 1 MAM01285@c + 1 MAM01413@e + 1 MAM02039@e + 1 MAM02751@c	MAR00119		3.6.3.6		biggR:CAATPS;mnx:MNXR96438;vmhreaction:CAATPS
MAR00120	1 MAM01427@c <==> 1 MAM01427@m	MAR00120		1.1.1.197		biggR:CDPDAGtm;mnx:MNXR96550;vmhreaction:CDPDAGtm
MAR00121	1 MAM01623@c + 1 MAM02039@c + 1 MAM02730@c --> 1 MAM01427@c + 1 MAM02759@c	MAR00121		2.7.7.41		biggR:CDS;mnx:MNXR96563;vmhreaction:CDS
MAR00122	1 MAM01623@m + 1 MAM02039@m + 1 MAM02730@m --> 1 MAM02759@m + 1 MAM01427@m	MAR00122		2.7.7.41		biggR:CDSm;mnx:MNXR96563;vmhreaction:CDSm
MAR00123	1 MAM01450@r <==> 1 MAM01450@m	MAR00123				biggR:CHSTEROLt2;mnx:MNXR96700;rheaR:39747;rheaR:39750;vmhreaction:CHSTEROLt2
MAR00124	1 MAM01588@m <==> 1 MAM01588@c	MAR00124		3.2.1.14		biggR:CITRtm;mnx:MNXR96735;vmhreaction:CITRtm
MAR00125	1 MAM01587@c + 1 MAM02439@m <==> 1 MAM01587@m + 1 MAM02439@c	MAR00125		4.2.1.56		biggR:CITtam;mnx:MNXR96753;vmhreaction:CITtam
MAR00126	2 MAM01442@e + 1 MAM02040@c --> 2 MAM01442@c + 1 MAM02040@e	MAR00126		2.7.3.2		biggR:CLOHtex2;mnx:MNXR96768;vmhreaction:CLOHtex2
MAR00127	1 MAM00121@c <==> 1 MAM00121@x	MAR00127				biggR:CLPNDCOAtx;mnx:MNXR96770;vmhreaction:CLPNDCOAtx
MAR00128	1 MAM00120@c <==> 1 MAM00120@m	MAR00128				biggR:CLPNDCRNt;mnx:MNXR96772;vmhreaction:CLPNDCRNt
MAR00129	1 MAM02715@c + 1 MAM01426@c --> 1 MAM01589@c + 1 MAM01590@c + 1 MAM02039@c	MAR00129		2.3.1.21		biggR:CLS_hs;mnx:MNXR96795;vmhreaction:CLS_hs
MAR00130	1 MAM01596@n <==> 1 MAM01596@c	MAR00130				biggR:CO2tn;mnx:MNXR96810;vmhreaction:CO2tn
MAR00131	1 MAM02877@m + 1 MAM03175@m --> 1 MAM02039@m + 1 MAM02871@m + 1 MAM03103@m	MAR00131				biggR:COQ3m;mnx:MNXR96850;vmhreaction:COQ3m
MAR00132	1 MAM02877@m + 1 MAM03173@m --> 1 MAM02039@m + 1 MAM02871@m + 1 MAM03174@m	MAR00132				biggR:COQ5m;mnx:MNXR96851;vmhreaction:COQ5m
MAR00133	1 MAM00657@m + 1 MAM02630@m --> 1 MAM02040@m + 1 MAM03173@m	MAR00133				biggR:COQ6m;mnx:MNXR96852;vmhreaction:COQ6m
MAR00134	1 MAM02039@m + 1 MAM02555@m + 1 MAM02630@m + 1 MAM03174@m --> 1 MAM02040@m + 1 MAM02554@m + 1 MAM03175@m	MAR00134		3.1.1.1		biggR:COQ7m;mnx:MNXR96853;vmhreaction:COQ7m
MAR00135	1 MAM01371@m + 1 MAM01597@m + 1 MAM00981@m --> 1 MAM01334@m + 1 MAM02759@m + 1 MAM00982@m	MAR00135		6.2.1.12		biggR:COUCOAFm;mnx:MNXR94998;vmhreaction:COUCOAFm
MAR00136	1 MAM01431@c <==> 1 MAM01431@e	MAR00136		2.7.7.15		biggR:CRMPte;mnx:MNXR96892;vmhreaction:CRMPte
MAR00137	1 MAM02039@e + 1 MAM02348@c --> 1 MAM02039@c + 1 MAM02348@e	MAR00137				biggR:CRNtHa;mnx:MNXR96910;vmhreaction:CRNtHa
MAR00138	1 MAM00950@x <==> 1 MAM00950@m	MAR00138				biggR:CRNtx;mnx:MNXR96433;vmhreaction:CRNtx
MAR00139	1 MAM02348@x + 1 MAM03554@x <==> 1 MAM01597@x + 1 MAM00950@x	MAR00139		2.3.1.7		biggR:CSNAT2x;mnx:MNXR96377;vmhreaction:CSNAT2x
MAR00140	1 MAM00240@r --> 1 MAM00240@c	MAR00140		3.5.4.4		biggR:DAG_HSter;mnx:MNXR97133;vmhreaction:DAG_HSter
MAR00141	1 MAM00240@n + 1 MAM01371@n <==> 1 MAM01285@n + 1 MAM02039@n + 1 MAM02733@n	MAR00141		2.7.1.107		biggR:DAGKn_hs;mnx:MNXR97113;vmhreaction:DAGKn_hs
MAR00142	1 MAM00240@e <==> 1 MAM00240@c	MAR00142		2.7.1.107		biggR:DAGt;mnx:MNXR97133;vmhreaction:DAGt
MAR00143	1 MAM00092@c <==> 1 MAM00092@m	MAR00143		3.5.4.12		biggR:DCSPTN1CRNt;mnx:MNXR97197;vmhreaction:DCSPTN1CRNt
MAR00144	1 MAM02039@c + 1 MAM02553@c + 1 MAM02630@c + 1 MAM02678@c --> 2 MAM02040@c + 1 MAM02552@c + 1 MAM02677@c	MAR00144		1.14.19.1		biggR:DESAT16_2;mnx:MNXR97239;vmhreaction:DESAT16_2
MAR00145	1 MAM02039@c + 1 MAM02390@c + 1 MAM02553@c + 1 MAM02630@c --> 1 MAM00108@c + 2 MAM02040@c + 1 MAM02552@c	MAR00145		1.14.19.1		biggR:DESAT18_10;mnx:MNXR97241;vmhreaction:DESAT18_10
MAR00146	1 MAM02039@c + 1 MAM02553@c + 1 MAM02630@c + 1 MAM02941@c --> 2 MAM02040@c + 1 MAM02552@c + 1 MAM02647@c	MAR00146		1.14.19.1		biggR:DESAT18_3;mnx:MNXR97243;vmhreaction:DESAT18_3
MAR00147	1 MAM02039@c + 1 MAM02553@c + 1 MAM02630@c + 1 MAM02941@c --> 2 MAM02040@c + 1 MAM02552@c + 1 MAM03791@c	MAR00147		1.14.19.1		biggR:DESAT18_4;mnx:MNXR97244;vmhreaction:DESAT18_4
MAR00148	1 MAM02039@c + 1 MAM02553@c + 1 MAM02630@c + 1 MAM02941@c --> 1 MAM00057@c + 2 MAM02040@c + 1 MAM02552@c	MAR00148		1.14.19.1		biggR:DESAT18_5;mnx:MNXR97245;vmhreaction:DESAT18_5
MAR00149	1 MAM02039@c + 1 MAM02553@c + 1 MAM02630@c + 1 MAM02647@c --> 1 MAM00106@c + 2 MAM02040@c + 1 MAM02552@c	MAR00149		1.14.99.25		biggR:DESAT18_6;mnx:MNXR97246;vmhreaction:DESAT18_6
MAR00150	1 MAM02039@c + 1 MAM02553@c + 1 MAM02630@c + 1 MAM03791@c --> 1 MAM00106@c + 2 MAM02040@c + 1 MAM02552@c	MAR00150		1.14.19.1		biggR:DESAT18_7;mnx:MNXR97247;vmhreaction:DESAT18_7
MAR00151	1 MAM00057@c + 1 MAM02039@c + 1 MAM02553@c + 1 MAM02630@c --> 1 MAM00106@c + 2 MAM02040@c + 1 MAM02552@c	MAR00151		1.14.99.25		biggR:DESAT18_8;mnx:MNXR97248;vmhreaction:DESAT18_8
MAR00152	1 MAM02039@c + 1 MAM02391@c + 1 MAM02553@c + 1 MAM02630@c --> 1 MAM01934@c + 2 MAM02040@c + 1 MAM02552@c	MAR00152		1.14.99.25		biggR:DESAT18_9;mnx:MNXR97249;vmhreaction:DESAT18_9
MAR00153	1 MAM01371@c + 1 MAM01597@c + 1 MAM02772@c --> 1 MAM01334@c + 1 MAM02759@c + 1 MAM02774@c	MAR00153		3.1.2.2;6.2.1.1;6.2.1.17		biggR:ACS2;keggR:R00925;mnx:MNXR106753;mnx:MNXR95222;rheaR:20373;rheaR:20374;vmhreaction:ACS2
MAR00154	1 MAM02040@c + 1 MAM02774@c --> 1 MAM01597@c + 1 MAM02039@c + 1 MAM02772@c	MAR00154		3.1.2.2		rheaR:40103;rheaR:40104;vmhreaction:RE2649C
MAR00155	1 MAM01410@e <==> 1 MAM01410@c	MAR00155				tcdb:4.C.1.1.5;tcdb:4.C.1.1.8;vmhreaction:HMR_0155
MAR00156	1 MAM01334@c + 1 MAM01412@c + 1 MAM02759@c <==> 1 MAM01371@c + 1 MAM01410@c + 1 MAM01597@c	MAR00156		6.2.1.2		keggR:R01176;mnx:MNXR106508;vmhreaction:HMR_0156
MAR00157	1 MAM01412@c --> 1 MAM01412@m	MAR00157				vmhreaction:HMR_0157
MAR00158	1 MAM01412@m + 1 MAM02348@c <==> 1 MAM01412@c + 1 MAM02348@m	MAR00158				mnx:MNXR105470;vmhreaction:r1401
MAR00159	1 MAM01412@c + 1 MAM02348@c <==> 1 MAM01597@c + 1 MAM02635@c	MAR00159		2.3.1.21		vmhreaction:C40CPT1
MAR00160	1 MAM02348@c + 1 MAM02635@m <==> 1 MAM02348@m + 1 MAM02635@c	MAR00160				tcdb:2.A.29.8.3;vmhreaction:r2438
MAR00161	1 MAM01597@m + 1 MAM02635@m <==> 1 MAM01412@m + 1 MAM02348@m	MAR00161		2.3.1.7		vmhreaction:C4CRNCPT2
MAR00162	1 MAM02348@m + 1 MAM02409@c <==> 1 MAM02348@c + 1 MAM02409@m	MAR00162				tcdb:2.A.29.8.3;vmhreaction:r2434
MAR00163	1 MAM01597@m + 1 MAM02409@m <==> 1 MAM02348@m + 1 MAM02644@m	MAR00163		2.3.1.137		keggR:R03779;mnx:MNXR108416;mnx:MNXR96425;vmhreaction:r0636
MAR00164	1 MAM03134@e <==> 1 MAM03134@c	MAR00164				tcdb:4.C.1.1.5;tcdb:4.C.1.1.8;vmhreaction:HMR_0164
MAR00165	1 MAM01334@c + 1 MAM02694@c + 1 MAM02759@c <==> 1 MAM01371@c + 1 MAM01597@c + 1 MAM03134@c	MAR00165		6.2.1.2		vmhreaction:HMR_0165
MAR00166	1 MAM02694@c <==> 1 MAM02694@m	MAR00166				vmhreaction:HMR_0166
MAR00167	1 MAM02120@e <==> 1 MAM02120@c	MAR00167				tcdb:4.C.1.1.5;tcdb:4.C.1.1.8;vmhreaction:HMR_0167
MAR00168	1 MAM01334@c + 1 MAM02122@c + 1 MAM02759@c <==> 1 MAM01371@c + 1 MAM01597@c + 1 MAM02120@c	MAR00168		6.2.1.2		vmhreaction:HMR_0168
MAR00169	1 MAM02122@c <==> 1 MAM02122@m	MAR00169				vmhreaction:HEXCOAACBP
MAR00170	1 MAM02108@e <==> 1 MAM02108@c	MAR00170				tcdb:4.C.1.1.5;tcdb:4.C.1.1.8;vmhreaction:HMR_0170
MAR00171	1 MAM01334@c + 1 MAM02107@c + 1 MAM02759@c <==> 1 MAM01371@c + 1 MAM01597@c + 1 MAM02108@c	MAR00171		6.2.1.2		vmhreaction:HMR_0171
MAR00172	1 MAM02107@c <==> 1 MAM02107@m	MAR00172				vmhreaction:HMR_0172
MAR00173	1 MAM02642@e <==> 1 MAM02642@c	MAR00173				tcdb:4.C.1.1.5;tcdb:4.C.1.1.8;vmhreaction:OCTAt;vmhreaction:OCTAte
MAR00174	1 MAM01334@c + 1 MAM02644@c + 1 MAM02759@c <==> 1 MAM01371@c + 1 MAM01597@c + 1 MAM02642@c	MAR00174		6.2.1.2		vmhreaction:FACOAL80i
MAR00175	1 MAM02644@c <==> 1 MAM02644@m	MAR00175				vmhreaction:OCCOAtm
MAR00176	1 MAM02614@e <==> 1 MAM02614@c	MAR00176				tcdb:4.C.1.1.5;tcdb:4.C.1.1.8;vmhreaction:HMR_0176
MAR00177	1 MAM01334@c + 1 MAM02616@c + 1 MAM02759@c <==> 1 MAM01371@c + 1 MAM01597@c + 1 MAM02614@c	MAR00177		6.2.1.2		vmhreaction:HMR_0177
MAR00178	1 MAM02616@c <==> 1 MAM02616@m	MAR00178				vmhreaction:HMR_0178
MAR00179	1 MAM01648@e <==> 1 MAM01648@c	MAR00179				tcdb:4.C.1.1.5;tcdb:4.C.1.1.8;vmhreaction:DCATDc
MAR00180	1 MAM01334@c + 1 MAM01650@c + 1 MAM02759@c <==> 1 MAM01371@c + 1 MAM01597@c + 1 MAM01648@c	MAR00180		6.2.1.2		vmhreaction:HMR_0180
MAR00181	1 MAM01697@c + 1 MAM02039@c + 1 MAM02553@c + 1 MAM02630@c --> 1 MAM01364@c + 2 MAM02040@c + 1 MAM02552@c	MAR00181		1.14.19.1		biggR:DESAT20_1;mnx:MNXR97250;vmhreaction:DESAT20_1
MAR00182	1 MAM01650@c <==> 1 MAM01650@m	MAR00182				vmhreaction:HMR_0182
MAR00183	1 MAM03117@e <==> 1 MAM03117@c	MAR00183				tcdb:4.C.1.1.5;tcdb:4.C.1.1.8;vmhreaction:HMR_0183
MAR00184	1 MAM01334@c + 1 MAM02759@c + 1 MAM03116@c <==> 1 MAM01371@c + 1 MAM01597@c + 1 MAM03117@c	MAR00184		6.2.1.2		vmhreaction:HMR_0184
MAR00185	1 MAM03116@c <==> 1 MAM03116@m	MAR00185				vmhreaction:HMR_0185
MAR00186	1 MAM00125@c + 1 MAM02039@c + 1 MAM02553@c + 1 MAM02630@c --> 1 MAM00103@c + 2 MAM02040@c + 1 MAM02552@c	MAR00186		1.14.19.1		biggR:DESAT20_2;mnx:MNXR97251;vmhreaction:DESAT20_2
MAR00187	1 MAM02344@e --> 1 MAM02344@c	MAR00187				biggR:r2444;mnx:MNXR97211;tcdb:4.C.1.1.5;tcdb:4.C.1.1.8;vmhreaction:DDCAte
MAR00188	1 MAM01334@c + 1 MAM02345@c + 1 MAM02759@c <==> 1 MAM01371@c + 1 MAM01597@c + 1 MAM02344@c	MAR00188		6.2.1.3		biggR:HMR_0188;vmhreaction:HMR_0188
MAR00189	1 MAM02040@c + 1 MAM02345@c --> 1 MAM01597@c + 1 MAM02039@c + 1 MAM02344@c	MAR00189		3.1.2.2		vmhreaction:HMR_0189
MAR00190	1 MAM01371@c + 1 MAM02040@c + 1 MAM02344@c --> 1 MAM01285@c + 1 MAM02039@c + 1 MAM02344@e + 1 MAM02751@c	MAR00190				mnx:MNXR105499;tcdb:3.A.1.211.1;vmhreaction:DDCAFATP
MAR00191	1 MAM03051@e --> 1 MAM03051@c	MAR00191				tcdb:4.C.1.1.5;tcdb:4.C.1.1.8;vmhreaction:HMR_0191
MAR00192	1 MAM01334@c + 1 MAM02759@c + 1 MAM03050@c <==> 1 MAM01371@c + 1 MAM01597@c + 1 MAM03051@c	MAR00192		6.2.1.3		vmhreaction:HMR_0192
MAR00193	1 MAM02040@c + 1 MAM03050@c --> 1 MAM01597@c + 1 MAM02039@c + 1 MAM03051@c	MAR00193		3.1.2.2		vmhreaction:HMR_0193
MAR00194	1 MAM01371@c + 1 MAM02040@c + 1 MAM03051@c --> 1 MAM01285@c + 1 MAM02039@c + 1 MAM02751@c + 1 MAM03051@e	MAR00194				tcdb:3.A.1.211.1;vmhreaction:HMR_0194
MAR00195	1 MAM02494@e --> 1 MAM02494@c	MAR00195				biggR:TTDCAtr;tcdb:4.C.1.1.5;tcdb:4.C.1.1.8;vmhreaction:TTDCAtr
MAR00196	1 MAM01334@c + 1 MAM02495@c + 1 MAM02759@c <==> 1 MAM01371@c + 1 MAM01597@c + 1 MAM02494@c	MAR00196		6.2.1.3		biggR:FACOAL140;mnx:MNXR99145;vmhreaction:FACOAL140i
MAR00197	1 MAM02040@c + 1 MAM02495@c --> 1 MAM01597@c + 1 MAM02039@c + 1 MAM02494@c	MAR00197		3.1.2.2		vmhreaction:HMR_0197
MAR00198	1 MAM01371@c + 1 MAM02040@c + 1 MAM02494@c --> 1 MAM01285@c + 1 MAM02039@c + 1 MAM02494@e + 1 MAM02751@c	MAR00198				mnx:MNXR105500;tcdb:3.A.1.211.1;vmhreaction:r1529
MAR00199	1 MAM00128@e --> 1 MAM00128@c	MAR00199				biggR:TTDCEAt;tcdb:4.C.1.1.5;tcdb:4.C.1.1.8;vmhreaction:TTDCEAt
MAR00200	1 MAM00128@c + 1 MAM01371@c + 1 MAM01597@c <==> 1 MAM00129@c + 1 MAM01334@c + 1 MAM02759@c	MAR00200		6.2.1.3		biggR:HMR_0200;vmhreaction:HMR_0200
MAR00201	1 MAM00129@c + 1 MAM02040@c --> 1 MAM00128@c + 1 MAM01597@c + 1 MAM02039@c	MAR00201		3.1.2.2		vmhreaction:HMR_0201
MAR00202	1 MAM00128@c + 1 MAM01371@c + 1 MAM02040@c --> 1 MAM00128@e + 1 MAM01285@c + 1 MAM02039@c + 1 MAM02751@c	MAR00202				tcdb:3.A.1.211.1;vmhreaction:TTDCEAATP
MAR00203	1 MAM00117@e --> 1 MAM00117@c	MAR00203				tcdb:4.C.1.1.5;tcdb:4.C.1.1.8;vmhreaction:HMR_0203
MAR00204	1 MAM00117@c + 1 MAM01371@c + 1 MAM01597@c <==> 1 MAM00118@c + 1 MAM01334@c + 1 MAM02759@c	MAR00204		6.2.1.3		vmhreaction:HMR_0204
MAR00205	1 MAM02039@x + 1 MAM02553@x + 1 MAM02630@x + 1 MAM00119@x --> 1 MAM00093@x + 2 MAM02040@x + 1 MAM02552@x	MAR00205		1.14.19.1		biggR:DESAT22_1p;mnx:MNXR97252;vmhreaction:DESAT22_1p
MAR00206	1 MAM00118@c + 1 MAM02040@c --> 1 MAM00117@c + 1 MAM01597@c + 1 MAM02039@c	MAR00206		3.1.2.2		vmhreaction:HMR_0206
MAR00207	1 MAM00117@c + 1 MAM01371@c + 1 MAM02040@c --> 1 MAM00117@e + 1 MAM01285@c + 1 MAM02039@c + 1 MAM02751@c	MAR00207				tcdb:3.A.1.211.1;vmhreaction:HMR_0207
MAR00208	1 MAM02745@e --> 1 MAM02745@c	MAR00208				tcdb:4.C.1.1.5;tcdb:4.C.1.1.8;vmhreaction:HMR_0208
MAR00209	1 MAM01141@c + 1 MAM01334@c + 1 MAM02759@c <==> 1 MAM01371@c + 1 MAM01597@c + 1 MAM02745@c	MAR00209		6.2.1.3		vmhreaction:HMR_0209
MAR00210	1 MAM01141@c + 1 MAM02040@c --> 1 MAM01597@c + 1 MAM02039@c + 1 MAM02745@c	MAR00210		3.1.2.2		vmhreaction:HMR_0210
MAR00211	1 MAM01371@c + 1 MAM02040@c + 1 MAM02745@c --> 1 MAM01285@c + 1 MAM02039@c + 1 MAM02745@e + 1 MAM02751@c	MAR00211				tcdb:3.A.1.211.1;vmhreaction:HMR_0211
MAR00212	1 MAM02690@e --> 1 MAM02690@c	MAR00212				biggR:PTDCAt;tcdb:4.C.1.1.5;tcdb:4.C.1.1.8;vmhreaction:PTDCAt
MAR00213	1 MAM01334@c + 1 MAM02689@c + 1 MAM02759@c <==> 1 MAM01371@c + 1 MAM01597@c + 1 MAM02690@c	MAR00213		6.2.1.3		biggR:FACOAL150;mnx:MNXR99150;vmhreaction:FACOAL150
MAR00214	1 MAM02040@c + 1 MAM02689@c --> 1 MAM01597@c + 1 MAM02039@c + 1 MAM02690@c	MAR00214		3.1.2.2		vmhreaction:HMR_0214
MAR00215	1 MAM01371@c + 1 MAM02040@c + 1 MAM02690@c --> 1 MAM01285@c + 1 MAM02039@c + 1 MAM02690@e + 1 MAM02751@c	MAR00215				tcdb:3.A.1.211.1;vmhreaction:HMR_0215
MAR00216	1 MAM02674@e --> 1 MAM02674@c	MAR00216				biggR:HDCAt;mnx:MNXR99101;tcdb:4.C.1.1.5;tcdb:4.C.1.1.8;vmhreaction:HDCAtr
MAR00217	1 MAM01334@c + 1 MAM02678@c + 1 MAM02759@c <==> 1 MAM01371@c + 1 MAM01597@c + 1 MAM02674@c	MAR00217		6.2.1.3		biggR:FACOAL160;keggR:R01280;mnx:MNXR99153;vmhreaction:FACOAL160i
MAR00218	1 MAM02039@x + 1 MAM02553@x + 1 MAM02630@x + 1 MAM00121@x --> 1 MAM00095@x + 2 MAM02040@x + 1 MAM02552@x	MAR00218		1.14.19.1		biggR:DESAT22_2p;mnx:MNXR97253;vmhreaction:DESAT22_2p
MAR00219	1 MAM01987@e <==> 1 MAM01987@c	MAR00219		1.14.19.1		biggR:DGCHOLte;mnx:MNXR97264;vmhreaction:DGCHOLte
MAR00220	1 MAM01987@x <==> 1 MAM01987@c	MAR00220		1.14.19.1		biggR:DGCHOLtx;mnx:MNXR97264;vmhreaction:DGCHOLtx
MAR00221	1 MAM00758@m <==> 1 MAM00758@x	MAR00221		4.1.1.34		biggR:DHCHOLESTANATEtm;mnx:MNXR97377;vmhreaction:DHCHOLESTANATEtm
MAR00222	1 MAM01803@r + 1 MAM01675@r --> 1 MAM01450@r + 1 MAM01802@r	MAR00222		2.3.1.42		biggR:DHCR243r;mnx:MNXR97382;vmhreaction:DHCR243r
MAR00223	1 MAM02040@c + 1 MAM02678@c --> 1 MAM01597@c + 1 MAM02039@c + 1 MAM02674@c	MAR00223		3.1.2.2		keggR:R01274;vmhreaction:HDCAc
MAR00224	1 MAM01371@c + 1 MAM02040@c + 1 MAM02674@c --> 1 MAM01285@c + 1 MAM02039@c + 1 MAM02674@e + 1 MAM02751@c	MAR00224				mnx:MNXR105487;tcdb:3.A.1.211.1;vmhreaction:r1515
MAR00225	1 MAM02675@e --> 1 MAM02675@c	MAR00225				biggR:HDCEAt;mnx:MNXR99102;tcdb:4.C.1.1.5;tcdb:4.C.1.1.8;vmhreaction:HDCEAtr
MAR00226	1 MAM01334@c + 1 MAM02677@c + 1 MAM02759@c <==> 1 MAM01371@c + 1 MAM01597@c + 1 MAM02675@c	MAR00226		6.2.1.3		biggR:FACOAL161;vmhreaction:FACOAL161
MAR00227	1 MAM02039@r + 1 MAM02555@r + 1 MAM01189@r --> 1 MAM02554@r + 1 MAM01675@r	MAR00227		1.3.1.21		biggR:DHCR71r;mnx:MNXR97383;vmhreaction:DHCR71r
MAR00228	1 MAM02039@r + 1 MAM02555@r + 1 MAM02805@r --> 1 MAM01450@r + 1 MAM02554@r	MAR00228		1.3.1.21		biggR:DHCR72r;mnx:MNXR97384;vmhreaction:DHCR72r
