#MetaNetX/TSV/reactions.tsv 1.1
#ID	equation	source	mnxr_ID	classifs	pathways	xrefs
reacBB84AC9C	1 UNK:MAM02791@MNXC11 <==> 1 UNK:MAM02793@MNXC11 + 1 WATER@MNXC11	MAR01393		1.14.99.1		vmhreaction:HMR_1393
reacBB944A7A	1 MNXM732620@MNXC11 + 1 MNXM735147@MNXC11 <==> 1 UNK:MAM01792@MNXC11 + 2 WATER@MNXC11	MAR02063		1.11.1.7;1.11.1.8;1.11.2.2		vmhreaction:HMR_2063
reacBB953B0E	1 MNXM54093@MNXC17 + 1 MNXM726122@MNXC17 <-- 1 UNK:MAM01484@MNXC17 + 1 WATER@MNXC17	MAR03562		3.1.1.13		keggR:R02115;mnx:MNXR107315;vmhreaction:HMR_3562
reacBB9DE3AB	1 MNXM60@MNXC2 + 1 UNK:MAM01980@MNXC2 + 1 UNK:MAM02004@MNXC3 <==> 1 MNXM60@MNXC3 + 1 UNK:MAM01980@MNXC3 + 1 UNK:MAM02004@MNXC2	MAR06083				mnx:MNXR106078;tcdb:2.A.60.1.14;vmhreaction:r2181
reacBBA3D939	1 UNK:MAM00412@MNXC13 <==> 1 UNK:MAM00412@MNXC3	MAR02093				vmhreaction:HMR_2093
reacBBA65094	4 MNXM01@MNXC4 + 2 UNK:MAM01824@MNXC4 + 1 UNK:MAM03102@MNXC4 --> 4 MNXM01@MNXC5 + 2 UNK:MAM01826@MNXC4 + 1 UNK:MAM03103@MNXC4	MAR06918		1.10.2.2		biggR:CYOR_u10mi;keggR:R02161;mnx:MNXR107339;vmhreaction:CYOR_u10mi
reacBBBF7F03	1 MNXM12129@MNXC6 <==> 1 UNK:MAM01058@MNXC6 + 1 WATER@MNXC6	MAR01026		3.3.2.10;3.3.2.9		keggR:R07031;mnx:MNXR110743;vmhreaction:HMR_1026
reacBBC22440	1 MNXM1103302@MNXC15 + 1 MNXM11945@MNXC15 <-- 1 MNXM1103953@MNXC15 + 1 UNK:MAM02323@MNXC15	MAR07335		2.4.99.6		biggR:S23T3g;mnx:MNXR104124;vmhreaction:S23T3g
reacBBD75D1D	1 MNXM1108062@MNXC3 + 1 UNK:MAM00300@MNXC3 + 1 WATER@MNXC3 <==> 1 MNXM727871@MNXC3 + 1 UNK:MAM00299@MNXC3	MAR01425				mnx:MNXR103745;vmhreaction:RE2869C
reacBBE61FE2	1 MNXM66@MNXC3 + 1 MNXM726533@MNXC3 --> 1 MNXM727276@MNXC3 + 1 UNK:MAM00498@MNXC3	MAR00492		2.3.1.15		vmhreaction:HMR_0492
reacBBEC0979	1 MNXM489761@MNXC11 + 1 MNXM726122@MNXC11 <-- 1 UNK:MAM01485@MNXC11 + 1 WATER@MNXC11	MAR03696		3.1.1.13		keggR:R02115;mnx:MNXR107315;vmhreaction:HMR_3696
reacBBEF9CFB	1 MNXM5@MNXC11 + 1 UNK:MAM00331@MNXC11 + 1 WATER@MNXC11 <-- 1 MNXM735438@MNXC11 + 1 MNXM738702@MNXC11 + 1 UNK:MAM00326@MNXC11	MAR01108		1.14.13.30		mnx:MNXR103772;vmhreaction:RE3018R
reacBBFA9454	185 MNXM115@MNXC17 + 500 MNXM726122@MNXC17 + 165 UNK:MAM00656@MNXC17 + 1 UNK:MAM01351@MNXC17 + 7 UNK:MAM01359@MNXC17 + 1645 UNK:MAM01451@MNXC17 + 2165 UNK:MAM02684@MNXC17 + 1 UNK:MAM02750@MNXC17 + 755 UNK:MAM02908@MNXC17 <-- 1 UNK:MAM03146@MNXC17	MAR05243				vmhreaction:HMR_5243
reacBC207EC0	2 MNXM1137670@MNXC17 <-- 1 UNK:MAM02450@MNXC17 + 1 WATER@MNXC17	MAR08589		3.2.1.20		biggR:MALTly;keggR:R00028;mnx:MNXR101350;vmhreaction:MALTly
reacBC2F0B2D	1 MNXM726122@MNXC11 + 1 UNK:MAM00315@MNXC11 <-- 1 UNK:MAM01459@MNXC11 + 1 WATER@MNXC11	MAR03731		3.1.1.13		keggR:R02115;mnx:MNXR107315;vmhreaction:HMR_3731
reacBC379CEA	1 MNXM722423@MNXC2 <==> 1 MNXM722423@BOUNDARY	MAR09699				vmhreaction:EX_M03131[e]
reacBC40A229	1 MNXM162284@MNXC4 + 1 MNXM5@MNXC4 --> 1 MNXM738702@MNXC4 + 1 UNK:MAM00326@MNXC4	MAR01102		1.1.1.184		keggR:R03864;mnx:MNXR103916;mnx:MNXR108485;vmhreaction:HMR_1102
reacBC436733	1 MNXM1104118@MNXC13 + 1 MNXM732620@MNXC13 <-- 1 MNXM735438@MNXC13 + 1 MNXM737886@MNXC13	MAR01704		1.17.99.3		mnx:MNXR124227;reactomeR:R-HSA-193369;vmhreaction:HMR_1704
reacBC505330	1 MNXM1104095@MNXC13 <==> 1 MNXM737886@MNXC13	MAR01703		5.1.99.4		keggR:R08739;mnx:MNXR124748;reactomeR:R-HSA-193452;vmhreaction:HMR_1703
reacBC6AF6E7	1 UNK:MAM02360@MNXC2 <==> 1 UNK:MAM02360@MNXC3	MAR05085				biggR:LEUtec;mnx:MNXR101057;tcdb:2.A.1.44;tcdb:2.A.3.3;tcdb:2.A.3.8;vmhreaction:LEUtec
reacBC717180	1 MNXM1104447@MNXC13 + 1 UNK:MAM02348@MNXC13 <==> 1 MNXM727276@MNXC13 + 1 MNXM8138@MNXC13	MAR00139		2.3.1.7		biggR:CSNAT2x;mnx:MNXR96377;vmhreaction:CSNAT2x
reacBC806579	1 MNXM5@MNXC11 + 1 UNK:MAM00588@MNXC11 + 1 WATER@MNXC11 <-- 1 MNXM727151@MNXC11 + 1 MNXM735438@MNXC11 + 1 MNXM738702@MNXC11	MAR01138		1.14.13.30		keggR:R03866;mnx:MNXR103768;vmhreaction:RE3014R
reacBC96219A	1 MNXM60@MNXC2 + 1 MNXM736522@MNXC3 + 1 UNK:MAM02900@MNXC2 <==> 1 MNXM60@MNXC3 + 1 MNXM736522@MNXC2 + 1 UNK:MAM02900@MNXC3	MAR06149				mnx:MNXR106140;tcdb:2.A.60.1.5;vmhreaction:r2243
reacBC98CBF2	1 MNXM490899@MNXC3 + 1 UNK:MAM02618@MNXC3 <==> 1 UNK:MAM01140@MNXC3	MAR06824		2.5.1.18		mnx:MNXR103692;vmhreaction:RE2523C
reacBCA01523	1 MNXM124@MNXC2 + 1 MNXM735438@MNXC2 + 1 WATER@MNXC2 --> 1 MNXM729302@MNXC2 + 1 MNXM732620@MNXC2 + 1 UNK:MAM02922@MNXC2	MAR06945		1.4.3.21;1.4.3.22;1.4.3.6		mnx:MNXR103468;vmhreaction:RE0689E
reacBCA46C7F	1 MNXM5@MNXC3 + 1 UNK:MAM02852@MNXC3 <==> 1 MNXM738702@MNXC3 + 1 UNK:MAM02860@MNXC3	MAR01382		1.1.1.188		mnx:MNXR103954;vmhreaction:RE3536C
reacBCAFF169	0.0004 MNXM1101255@MNXC3 + 0.0004 MNXM1103643@MNXC3 + 0.0004 MNXM1103851@MNXC3 + 0.0004 MNXM1103876@MNXC3 + 0.0004 MNXM1103880@MNXC3 + 0.0004 MNXM1103884@MNXC3 + 0.0004 MNXM1103962@MNXC3 + 0.0025 MNXM1103967@MNXC3 + 0.0004 MNXM1104012@MNXC3 + 0.0004 MNXM1104014@MNXC3 + 0.0004 MNXM1104016@MNXC3 + 0.0215 MNXM1104037@MNXC3 + 0.0029 MNXM1104071@MNXC3 + 0.0004 MNXM1104099@MNXC3 + 0.0004 MNXM1104122@MNXC3 + 0.0133 MNXM1104283@MNXC3 + 0.1498 MNXM1104352@MNXC3 + 0.0278 MNXM1104405@MNXC3 + 0.0004 MNXM1104435@MNXC3 + 0.1083 MNXM1104493@MNXC3 + 0.0059 MNXM1104511@MNXC3 + 0.0004 MNXM1104537@MNXC3 + 0.0115 MNXM1104574@MNXC3 + 0.0004 MNXM1104667@MNXC3 + 0.0014 MNXM1104760@MNXC3 + 0.0004 MNXM1104779@MNXC3 + 0.0084 MNXM1104785@MNXC3 + 0.0116 MNXM1105681@MNXC3 + 0.1545 MNXM1105956@MNXC3 + 0.0038 MNXM1106061@MNXC3 + 0.0219 MNXM1106135@MNXC3 + 0.0004 MNXM1106158@MNXC3 + 0.222 MNXM1106160@MNXC3 + 0.0004 MNXM146661@MNXC3 + 0.025 MNXM4868@MNXC3 + 0.0004 MNXM726533@MNXC3 + 0.0004 MNXM726559@MNXC3 + 0.1919 MNXM735506@MNXC3 + 0.0004 MNXM739198@MNXC3 + 0.0004 MNXM744904@MNXC3 + 0.0004 UNK:MAM00004@MNXC3 + 0.0004 UNK:MAM00006@MNXC3 + 0.0004 UNK:MAM00020@MNXC3 + 0.0004 UNK:MAM00101@MNXC3 + 0.0004 UNK:MAM00116@MNXC3 + 0.0004 UNK:MAM00118@MNXC3 + 0.0004 UNK:MAM00123@MNXC3 + 0.0004 UNK:MAM00127@MNXC3 + 0.0004 UNK:MAM00129@MNXC3 + 0.0004 UNK:MAM00262@MNXC3 + 0.0004 UNK:MAM00264@MNXC3 + 0.0004 UNK:MAM00317@MNXC3 + 0.0004 UNK:MAM00343@MNXC3 + 0.0004 UNK:MAM01236@MNXC3 + 0.0004 UNK:MAM01237@MNXC3 + 0.0004 UNK:MAM02052@MNXC3 + 0.0004 UNK:MAM02112@MNXC3 + 0.0004 UNK:MAM02612@MNXC3 <==> 1 UNK:MAM10007@MNXC3	MAR10036				
reacBCE33171	1 UNK:MAM01679@MNXC15 <==> 1 UNK:MAM01679@MNXC3	MAR08205				biggR:GALT;mnx:MNXR100014;vmhreaction:GALSIDEtg
reacBD171B42	1 UNK:MAM02012@MNXC17 + 1 UNK:MAM02015@MNXC17 + 1 UNK:MAM02525@MNXC17 <-- 1 UNK:MAM02013@MNXC17 + 1 WATER@MNXC17	MAR00836		3.2.1.52		reactomeR:R-HSA-1605595;vmhreaction:HMR_0836
reacBD270CB6	1 MNXM1104266@MNXC4 + 1 UNK:MAM00935@MNXC4 <-- 1 MNXM727276@MNXC4 + 1 UNK:MAM00847@MNXC4	MAR01184		1.1.1.211;2.3.1.16		vmhreaction:RE3388M
reacBD545310	1 MNXM1108185@MNXC11 + 1 MNXM726122@MNXC11 <-- 1 UNK:MAM01476@MNXC11 + 1 WATER@MNXC11	MAR03736		3.1.1.13		keggR:R02115;mnx:MNXR107315;vmhreaction:HMR_3736
reacBD54F429	1 MNXM27@MNXC2 + 1 MNXM37@MNXC3 + 1 UNK:MAM02360@MNXC2 --> 1 MNXM27@MNXC3 + 1 MNXM37@MNXC2 + 1 UNK:MAM02360@MNXC3	MAR05724				mnx:MNXR105731;vmhreaction:r1809
reacBD6A2E0A	1 MNXM142@MNXC2 + 2 MNXM27@MNXC2 + 1 UNK:MAM01442@MNXC2 --> 1 MNXM142@MNXC3 + 2 MNXM27@MNXC3 + 1 UNK:MAM01442@MNXC3	MAR07593				biggR:THRATB0tc;mnx:MNXR104837;vmhreaction:THRATB0tc
reacBD7403BA	1 MNXM490899@MNXC3 + 1 UNK:MAM01791@MNXC3 <==> 1 UNK:MAM00652@MNXC3	MAR02072		2.5.1.18		mnx:MNXR103651;vmhreaction:RE2319C
reacBD7C4382	1 MNXM10@MNXC13 + 1 UNK:MAM00813@MNXC13 <-- 1 MNXM8@MNXC13 + 1 UNK:MAM00798@MNXC13	MAR03503		1.1.1.211;1.1.1.35		vmhreaction:RE3082X
reacBD9B9CF7	1 UNK:MAM03103@MNXC2 <==> 1 UNK:MAM03103@BOUNDARY	MAR08966				biggR:EX_q10_e;mnx:MNXR98896;vmhreaction:EX_q10[e]
reacBDA645A2	1 MNXM1105956@MNXC3 + 1 MNXM66@MNXC3 --> 1 MNXM727276@MNXC3 + 1 UNK:MAM00495@MNXC3	MAR00502		2.3.1.15		vmhreaction:r1188
reacBDBACC56	1 UNK:MAM02348@MNXC3 + 1 UNK:MAM02637@MNXC4 <==> 1 UNK:MAM02348@MNXC4 + 1 UNK:MAM02637@MNXC3	MAR02712				biggR:HMR_2712;tcdb:2.A.29.8.3;vmhreaction:HMR_2712
reacBDCFDB2B	1 MNXM490899@MNXC13 + 1 UNK:MAM00326@MNXC13 <==> 1 UNK:MAM00333@MNXC13	MAR01122		2.5.1.18		mnx:MNXR103551;vmhreaction:RE1818X
reacBDE5ED07	1 MNXM729302@MNXC2 + 1 MNXM732620@MNXC2 + 1 UNK:MAM02920@MNXC2 <-- 1 MNXM735438@MNXC2 + 1 UNK:MAM02922@MNXC2 + 1 WATER@MNXC2	MAR06951		1.4.3.21;1.4.3.22;1.4.3.6		mnx:MNXR103469;vmhreaction:RE0690E
reacBE02E034	1 MNXM5@MNXC3 + 1 UNK:MAM00361@MNXC3 + 1 WATER@MNXC3 <-- 1 MNXM735438@MNXC3 + 1 MNXM738702@MNXC3 + 1 UNK:MAM01938@MNXC3	MAR06441		1.14.13.30		vmhreaction:HMR_6441
reacBE2992E2	0.0058 MNXM1101255@MNXC3 + 0.0005 MNXM1103643@MNXC3 + 0.0005 MNXM1103851@MNXC3 + 0.0005 MNXM1103876@MNXC3 + 0.0005 MNXM1103880@MNXC3 + 0.0005 MNXM1103884@MNXC3 + 0.0005 MNXM1103962@MNXC3 + 0.0025 MNXM1103967@MNXC3 + 0.0005 MNXM1104012@MNXC3 + 0.0005 MNXM1104014@MNXC3 + 0.0005 MNXM1104016@MNXC3 + 0.0089 MNXM1104037@MNXC3 + 0.0011 MNXM1104071@MNXC3 + 0.0005 MNXM1104099@MNXC3 + 0.0005 MNXM1104122@MNXC3 + 0.0055 MNXM1104283@MNXC3 + 0.4731 MNXM1104352@MNXC3 + 0.0931 MNXM1104405@MNXC3 + 0.0005 MNXM1104435@MNXC3 + 0.2005 MNXM1104493@MNXC3 + 0.0329 MNXM1104511@MNXC3 + 0.0005 MNXM1104537@MNXC3 + 0.0174 MNXM1104574@MNXC3 + 0.0005 MNXM1104667@MNXC3 + 0.0043 MNXM1104760@MNXC3 + 0.0005 MNXM1104779@MNXC3 + 0.0035 MNXM1104785@MNXC3 + 0.0286 MNXM1105681@MNXC3 + 0.0323 MNXM1105956@MNXC3 + 0.0055 MNXM1106061@MNXC3 + 0.0005 MNXM1106135@MNXC3 + 0.0005 MNXM1106158@MNXC3 + 0.0337 MNXM1106160@MNXC3 + 0.0005 MNXM146661@MNXC3 + 0.0131 MNXM4868@MNXC3 + 0.0005 MNXM726533@MNXC3 + 0.0005 MNXM726559@MNXC3 + 0.0182 MNXM735506@MNXC3 + 0.0005 MNXM739198@MNXC3 + 0.0005 MNXM744904@MNXC3 + 0.0005 UNK:MAM00004@MNXC3 + 0.0005 UNK:MAM00006@MNXC3 + 0.0005 UNK:MAM00020@MNXC3 + 0.0005 UNK:MAM00101@MNXC3 + 0.0005 UNK:MAM00116@MNXC3 + 0.0005 UNK:MAM00118@MNXC3 + 0.0005 UNK:MAM00123@MNXC3 + 0.0005 UNK:MAM00127@MNXC3 + 0.0005 UNK:MAM00129@MNXC3 + 0.0005 UNK:MAM00262@MNXC3 + 0.0005 UNK:MAM00264@MNXC3 + 0.0005 UNK:MAM00317@MNXC3 + 0.0005 UNK:MAM00343@MNXC3 + 0.0005 UNK:MAM01236@MNXC3 + 0.0005 UNK:MAM01237@MNXC3 + 0.0005 UNK:MAM02052@MNXC3 + 0.0005 UNK:MAM02112@MNXC3 + 0.0005 UNK:MAM02612@MNXC3 --> 1 UNK:MAM01274@MNXC3	MAR00550				vmhreaction:HMR_0550
reacBE468097	1 MNXM1103302@MNXC15 + 1 MNXM12007@MNXC15 <-- 1 MNXM1103953@MNXC15 + 1 UNK:MAM01607@MNXC15	MAR07442		2.4.99.4		biggR:S23T2g;mnx:MNXR104123;vmhreaction:S23T2g
reacBE529B9A	1 MNXM1043@MNXC2 + 1 MNXM12480@MNXC2 + 1 MNXM13228@MNXC2 + 1 MNXM1653@MNXC2 + 1 MNXM3382@MNXC2 + 1 MNXM458@MNXC2 + 1 MNXM7416@MNXC2 + 1 MNXM750@MNXC2 <-- 8 UNK:MAM02909@MNXC2	MAR00017				vmhreaction:HMR_0017
reacBE5A6BD5	1 MNXM732620@MNXC4 + 1 UNK:MAM00621@MNXC4 <-- 1 MNXM735438@MNXC4 + 1 UNK:MAM00607@MNXC4	MAR02134		1.14.13.-		mnx:MNXR103508;vmhreaction:RE1310M
reacBE83A025	1 UNK:MAM01442@MNXC3 <==> 1 UNK:MAM01442@MNXC4	MAR13077				rheaR:29823;rheaR:29826;vmhreaction:CLCFTRtm
reacBE8F094C	1 UNK:MAM02922@MNXC2 <==> 1 UNK:MAM02922@BOUNDARY	MAR04273				biggR:EX_CE1940_e;mnx:MNXR98109;vmhreaction:EX_CE1940[e]
reacBE8F5C2E	1 MNXM10@MNXC3 + 1 MNXM730454@MNXC3 + 1 MNXM735438@MNXC3 --> 1 MNXM8@MNXC3 + 1 UNK:MAM00624@MNXC3 + 1 WATER@MNXC3	MAR01531		1.14.13.15		mnx:MNXR103635;vmhreaction:RE2220C
reacBE90AA7A	1 MNXM490899@MNXC3 + 1 MNXM729106@MNXC3 <==> 1 UNK:MAM01139@MNXC3	MAR06883		2.5.1.18		mnx:MNXR103572;vmhreaction:RE1916C
reacBE9E1979	1 MNXM118@MNXC3 + 1 MNXM732620@MNXC3 + 1 UNK:MAM01250@MNXC3 <-- 1 MNXM501@MNXC3 + 1 MNXM735438@MNXC3 + 1 WATER@MNXC3	MAR06961		1.5.3.13;1.5.3.16		keggR:R09074;mnx:MNXR103519;vmhreaction:RE1537C
reacBEA02AA5	1 MNXM60@MNXC2 + 1 MNXM734248@MNXC3 + 1 UNK:MAM02901@MNXC2 <==> 1 MNXM60@MNXC3 + 1 MNXM734248@MNXC2 + 1 UNK:MAM02901@MNXC3	MAR06128				mnx:MNXR106120;tcdb:2.A.60.1.5;vmhreaction:r2223
reacBEB98388	1 UNK:MAM02024@MNXC2 <==> 1 UNK:MAM02024@BOUNDARY	MAR09347				biggR:EX_gthox_e;vmhreaction:EX_gq1balpha_hs[e]
reacBECE939A	1 MNXM10936@MNXC17 + 1 WATER@MNXC17 --> 1 MNXM8398@MNXC17 + 1 UNK:MAM02525@MNXC17	MAR07504		3.2.1.52		biggR:NACHEX1ly;mnx:MNXR101819;vmhreaction:NACHEX1ly
reacBED22A17	1 MNXM1102128@MNXC15 + 1 UNK:MAM01943@MNXC15 <-- 1 MNXM1104754@MNXC15 + 1 UNK:MAM01946@MNXC15	MAR08186		2.4.1.62		biggR:B3GALT43g;keggR:R05948;mnx:MNXR96161;vmhreaction:B3GALT43g
reacBEDBB236	2 MNXM7161@MNXC3 + 3 MNXM735438@MNXC3 --> 1 UNK:MAM00372@MNXC3 + 1 UNK:MAM00415@MNXC3	MAR01416				mnx:MNXR103739;vmhreaction:HMR_1416;vmhreaction:RE2863C
reacBEDEE9A8	1 UNK:MAM00249@MNXC3 + 1 WATER@MNXC3 <==> 1 UNK:MAM01043@MNXC3	MAR06879				vmhreaction:RE2026C
reacBF03ED0A	1 MNXM10@MNXC3 + 1 MNXM744408@MNXC3 --> 1 MNXM8@MNXC3 + 1 UNK:MAM02361@MNXC3	MAR12021				biggR:NADQNOXR;vmhreaction:NADQNOXR
reacBF09216D	1 MNXM1@MNXC3 + 1 MNXM40333@MNXC3 + 1 MNXM9@MNXC3 + 1 UNK:MAM01087@MNXC2 <-- 1 MNXM3@MNXC3 + 1 UNK:MAM01087@MNXC3 + 1 WATER@MNXC3	MAR10155				biggR:CE1273t1;vmhreaction:CE1273t1
reacBF0A3142	1 MNXM1102128@MNXC15 + 1 UNK:MAM02596@MNXC15 <-- 1 MNXM1104754@MNXC15 + 1 UNK:MAM02595@MNXC15	MAR08306		2.4.1.-		biggR:B3GNT315g;keggR:R06097;mnx:MNXR96183;vmhreaction:B3GNT315g
reacBF1C524D	1 MNXM1@MNXC3 + 1 MNXM40333@MNXC3 + 1 MNXM9@MNXC3 + 1 UNK:MAM10030@MNXC2 <-- 1 MNXM3@MNXC3 + 1 UNK:MAM10030@MNXC3 + 1 WATER@MNXC3	MAR10103				
reacBF245FDA	1 MNXM490899@MNXC2 + 1 MNXM60@MNXC2 + 1 MNXM740257@MNXC3 <==> 1 MNXM490899@MNXC3 + 1 MNXM60@MNXC3 + 1 MNXM740257@MNXC2	MAR06234				mnx:MNXR106226;tcdb:2.A.60.1.2;vmhreaction:r2329
reacBF25B660	1 MNXM01@MNXC4 + 1 MNXM1107769@MNXC3 + 1 MNXM732471@MNXC4 <-- 1 MNXM01@MNXC5 + 1 MNXM1107769@MNXC4 + 1 MNXM732471@MNXC3	MAR06315				mnx:MNXR106288;tcdb:2.A.29.19.1;vmhreaction:r2409
reacBF28C793	1 MNXM5@MNXC11 + 1 UNK:MAM00595@MNXC11 + 1 WATER@MNXC11 <-- 1 MNXM735438@MNXC11 + 1 MNXM738702@MNXC11 + 1 UNK:MAM02365@MNXC11	MAR02555		1.14.13.30		mnx:MNXR103937;vmhreaction:RE3506R
reacBF28F07B	1 MNXM1108062@MNXC3 + 1 UNK:MAM00594@MNXC3 + 1 WATER@MNXC3 <==> 1 MNXM727871@MNXC3 + 1 UNK:MAM00589@MNXC3	MAR01433				mnx:MNXR103754;vmhreaction:RE2880C
reacBF296CD2	1 MNXM10@MNXC3 + 1 UNK:MAM03103@MNXC3 --> 1 MNXM8@MNXC3 + 1 UNK:MAM03102@MNXC3	MAR01808		1.8.1.9		biggR:TRDR3;mnx:MNXR104923;vmhreaction:TRDR3
reacBF381849	1 UNK:MAM00073@MNXC13 + 1 WATER@MNXC13 --> 1 UNK:MAM00697@MNXC13	MAR03467		4.2.1.17		vmhreaction:RE2990X
reacBF3963CE	1 MNXM8255@MNXC11 + 1 UNK:MAM02348@MNXC3 <==> 1 MNXM8255@MNXC3 + 1 UNK:MAM02348@MNXC11	MAR02896				tcdb:2.A.29.8.3;vmhreaction:HMR_2896
reacBF4DE07B	1 MNXM732620@MNXC4 + 1 UNK:MAM01144@MNXC4 <-- 1 MNXM735438@MNXC4 + 1 UNK:MAM01146@MNXC4	MAR01180		1.3.3.6		vmhreaction:RE3389M
reacBF6D3C67	1 MNXM3@MNXC6 + 1 UNK:MAM02736@MNXC6 --> 1 MNXM40333@MNXC6 + 1 UNK:MAM02734@MNXC6	MAR08816				biggR:PI45P3Kn;keggR:R04545;mnx:MNXR102714;vmhreaction:PI45P3Kn
reacBF78B516	1 MNXM229@MNXC17 + 1 UNK:MAM01430@MNXC17 <-- 1 UNK:MAM02908@MNXC17 + 1 WATER@MNXC17	MAR00797		3.1.4.12		keggR:R02541;mnx:MNXR124675;reactomeR:R-HSA-1605797;vmhreaction:SMPD3l
reacBFAD020D	1 MNXM739527@MNXC3 + 1 MNXM76@MNXC3 + 1 UNK:MAM02360@MNXC3 <==> 1 MNXM744965@MNXC3 + 2 WATER@MNXC3	MAR11206				biggR:TYRLEUARGr;vmhreaction:TYRLEUARGr
reacBFB13EDB	1 MNXM9@MNXC3 + 1 UNK:MAM00554@MNXC3 <-- 1 UNK:MAM02735@MNXC3 + 1 WATER@MNXC3	MAR06591		3.1.3.-		mnx:MNXR102702;vmhreaction:RE3269C
reacBFB3A8DE	1 MNXM20@MNXC3 + 1 UNK:MAM02360@MNXC3 --> 1 MNXM404@MNXC3 + 1 MNXM741173@MNXC3	MAR06923		2.6.1.42;2.6.1.6		biggR:LEUTA;keggR:R01090;mnx:MNXR96229;vmhreaction:LEUTA
reacBFC0410A	1 MNXM1103285@MNXC15 + 1 MNXM9221@MNXC15 <-- 1 MNXM1106003@MNXC15 + 1 UNK:MAM03133@MNXC15	MAR08333		2.4.1.-		biggR:FUT99g;mnx:MNXR99763;vmhreaction:FUT97g
reacBFDDD3EB	1 MNXM1@MNXC15 + 1 MNXM40333@MNXC15 + 1 MNXM9@MNXC15 + 1 UNK:MAM01972@MNXC15 <-- 1 MNXM3@MNXC15 + 1 UNK:MAM01972@MNXC2 + 1 WATER@MNXC15	MAR12055				biggR:GLUSIDEtg;vmhreaction:GLUSIDEtg
reacBFEA2D8C	1 MNXM5@MNXC11 + 1 UNK:MAM00597@MNXC11 + 1 WATER@MNXC11 <-- 1 MNXM735438@MNXC11 + 1 MNXM738702@MNXC11 + 1 UNK:MAM00257@MNXC11	MAR01235		1.14.13.30		mnx:MNXR103902
reacBFEFF034	1 MNXM60@MNXC2 + 1 MNXM7703@MNXC3 + 1 UNK:MAM02900@MNXC2 <==> 1 MNXM60@MNXC3 + 1 MNXM7703@MNXC2 + 1 UNK:MAM02900@MNXC3	MAR06179				mnx:MNXR106170;tcdb:2.A.60.1.5;vmhreaction:r2273
reacBFF11230	1 MNXM1013@MNXC2 + 1 MNXM60@MNXC3 + 1 UNK:MAM02900@MNXC3 <==> 1 MNXM1013@MNXC3 + 1 MNXM60@MNXC2 + 1 UNK:MAM02900@MNXC2	MAR06115				mnx:MNXR106107;tcdb:2.A.60.1.14;vmhreaction:r2210
reacBFF607E8	1 MNXM10@MNXC4 + 1 UNK:MAM00845@MNXC4 <-- 1 MNXM8@MNXC4 + 1 UNK:MAM00706@MNXC4	MAR03533		1.1.1.211;1.1.1.35		vmhreaction:RE3179M
reacC009FE11	1 MNXM1103285@MNXC3 + 1 MNXM735726@MNXC3 <-- 1 MNXM1106003@MNXC3 + 1 MNXM730678@MNXC3	MAR00871		2.4.1.65		keggR:R06163;mnx:MNXR110042;vmhreaction:HMR_0871
reacC01F81D3	1 MNXM1103718@MNXC4 + 1 UNK:MAM02730@MNXC4 --> 1 MNXM11@MNXC4 + 1 UNK:MAM01427@MNXC4	MAR00122		2.7.7.41		biggR:CDSm;mnx:MNXR96563;vmhreaction:CDSm
reacC021977F	1 MNXM1092836@MNXC4 + 1 UNK:MAM03103@MNXC4 --> 1 MNXM1104631@MNXC4 + 1 UNK:MAM03102@MNXC4	MAR02373		1.3.3.6		biggR:r1451;vmhreaction:r1451
reacC02EDD94	1 MNXM27@MNXC2 + 1 UNK:MAM02974@MNXC2 <==> 1 MNXM27@MNXC3 + 1 UNK:MAM02974@MNXC3	MAR09961		3.1.1.4		biggR:TTDCRNNAt;vmhreaction:TTDCRNNAt
reacC033800D	1 MNXM5@MNXC11 + 1 UNK:MAM00330@MNXC11 + 1 WATER@MNXC11 <-- 1 MNXM735438@MNXC11 + 1 MNXM738702@MNXC11 + 1 UNK:MAM00331@MNXC11	MAR01110		1.14.13.30		mnx:MNXR103773;vmhreaction:RE3019R
reacC054FA87	1 MNXM732620@MNXC3 + 1 MNXM744408@MNXC3 <-- 1 MNXM735438@MNXC3 + 1 UNK:MAM02361@MNXC3	MAR12019				biggR:LACROX;vmhreaction:LACROX
reacC05B4530	1 MNXM1102072@MNXC3 + 1 MNXM732923@MNXC3 <==> 1 MNXM1102167@MNXC3 + 1 UNK:MAM02895@MNXC3	MAR07140		2.1.1.9		keggR:R04931;mnx:MNXR109228;vmhreaction:HMR_7140
reacC05CD89E	1 MNXM186@MNXC3 + 1 UNK:MAM02845@MNXC3 <==> 1 MNXM733314@MNXC3 + 1 MNXM739945@MNXC3	MAR04501		2.2.1.1		biggR:TKT1;keggR:R01641;mnx:MNXR104868;mnx:MNXR107105;vmhreaction:TKT1
reacC05D83CB	1 MNXM5@MNXC11 + 1 UNK:MAM00332@MNXC11 + 1 WATER@MNXC11 <-- 1 MNXM735438@MNXC11 + 1 MNXM738702@MNXC11 + 1 UNK:MAM00330@MNXC11	MAR01112		1.14.13.30		mnx:MNXR103774;vmhreaction:RE3020R
reacC07A1AAD	1 UNK:MAM00700@MNXC11 <==> 1 UNK:MAM03012@MNXC11 + 1 WATER@MNXC11	MAR03608				biggR:RE3228R;mnx:MNXR103834;vmhreaction:RE3228R
