#MetaNetX/TSV/enzymes.tsv 1.1
#reac_ID	complex	LB	UB	direction
NMNtex	b0241;b0929;b1377;b2215	-1000	1000	B
NNAM	b1768	0	1000	LR
NNATr	b0639	-1000	1000	B
NNDMBRT	b1991	0	1000	LR
NNDPR	b0109	0	1000	LR
NO2t2rpp	b1223;b3367	-1000	1000	B
NO2tex	b0241;b0929;b1377;b2215	-1000	1000	B
NO3R1bpp	b2202+b2203+b2206+b2204+b2205	0	1000	LR
NO3R1pp	b1224+b1225+b1226+b1227;b1465+b1466+b1467+b1468	0	1000	LR
NO3R2bpp	b2202+b2203+b2206	0	1000	LR
NO3R2pp	b1224+b1225+b1226+b1227;b1465+b1466+b1467+b1468	0	1000	LR
NO3t7pp	b1223;b1469	0	1000	LR
NO3tex	b0241;b0929;b1377;b2215	-1000	1000	B
NODOx	b2552	0	1000	LR
NODOy	b2552	0	1000	LR
NOVBCNtex	s0001	-1000	1000	B
NOVBCNtpp	b0462+b0463+b3035;b0463+b2470+b3035	0	1000	LR
NOtex	b0241;b0929;b1377;b2215	-1000	1000	B
NOtpp	s0001	-1000	1000	B
NTD1	b2291;b2361;b2744;b4374	0	1000	LR
NTD10	b2744	0	1000	LR
NTD10pp	b0480;b4055	0	1000	LR
NTD11	b2744;b3399	0	1000	LR
NTD11pp	b0480;b4055	0	1000	LR
NTD12	b2291;b2361;b2744;b3399	0	1000	LR
NTD12pp	b0480;b4055	0	1000	LR
NTD1pp	b0480;b4055	0	1000	LR
NTD2	b0675;b2744;b4374	0	1000	LR
NTD2pp	b0383;b0480;b4055	0	1000	LR
NTD3	b2291;b2361;b2744	0	1000	LR
NTD3pp	b0480;b4055	0	1000	LR
NTD4	b0675;b2744	0	1000	LR
NTD4pp	b0383;b0480;b4055	0	1000	LR
NTD5	b2291;b2361;b2744;b4374	0	1000	LR
NTD5pp	b0480;b4055	0	1000	LR
NTD6	b2291;b2361;b2744	0	1000	LR
NTD6pp	b0480;b4055	0	1000	LR
NTD7	b0675;b2361;b2744;b3399	0	1000	LR
NTD7pp	b0383;b0480;b4055	0	1000	LR
NTD8	b2291;b2361;b2744;b3399	0	1000	LR
NTD8pp	b0480;b4055	0	1000	LR
NTD9	b0675;b2361;b2744;b3399	0	1000	LR
NTD9pp	b0383;b0480;b4055	0	1000	LR
NTP1	b0650;b4161	0	1000	LR
NTP10	b4161;b4394	0	1000	LR
NTP11	b4394	0	1000	LR
NTP12	b4394	0	1000	LR
NTP3	b2173;b2727;b2918;b3590;b4161;b4173;b4352	0	1000	LR
NTP3pp	b0980	0	1000	LR
NTP5	b4161	0	1000	LR
NTPP1	b0099;b2781	0	1000	LR
NTPP10	b2954	0	1000	LR
NTPP11	b2954	0	1000	LR
NTPP2	b0099;b2781	0	1000	LR
NTPP3	b1759;b2251;b2781	0	1000	LR
NTPP4	b1759;b2781	0	1000	LR
NTPP5	b1865;b2781	0	1000	LR
NTPP6	b0905;b2781	0	1000	LR
NTPP7	b2251;b2781;b3248	0	1000	LR
NTPP8	b2781;b3248	0	1000	LR
NTPP9	b2954	0	1000	LR
NTPTP1	b0160	0	1000	LR
NTPTP2	b0160	0	1000	LR
NTRIR2x	b3365+b3366	0	1000	LR
NTRIR3pp	b4070+b4071+b4072+b4073	0	1000	LR
NTRIR4pp	b4070+b4071+b4072+b4073	0	1000	LR
O16A4COLIPAabctex	b0054+b0641+b3199+b3200+b3201+b4261+b4262	0	1000	LR
O16A4Lpp	b3622	0	1000	LR
O16AP1pp	b2027+b2035	0	1000	LR
O16AP2pp	b2027+b2035	0	1000	LR
O16AP3pp	b2027+b2035	0	1000	LR
O16AT	b2033	0	1000	LR
O16AUNDtpp	b2037	0	1000	LR
O16GALFT	b2034	0	1000	LR
O16GLCT1	b2032	0	1000	LR
O16GLCT2		0	1000	LR
O2Stex	b0241;b0929;b1377;b2215	-1000	1000	B
O2tex	b0241;b0929;b1377;b2215	-1000	1000	B
O2tpp	s0001	-1000	1000	B
OAADC	b1850	0	1000	LR
OBTFL	b0902+b0903;b0902+b0903+b2579;b0902+b3114	0	1000	LR
OCBT	b0273;b4254	-1000	1000	B
OCDCAtexi	b2344	0	1000	LR
OCDCEAtexi	b2344	0	1000	LR
OCTAtex	b0241;b0929;b1377;b2215	-1000	1000	B
OCTDPS	b3187	0	1000	LR
OCTNLL	b4386	0	1000	LR
OGMEACPD	b0180	0	1000	LR
OGMEACPR	b1093	0	1000	LR
OGMEACPS	b1091	0	1000	LR
OHPBAT	b0907	-1000	1000	B
OHPHM	b2232	0	1000	LR
OMBZLM	b3833	0	1000	LR
OMCDC	s0001	0	1000	LR
OMMBLHX3		0	1000	LR
OMMBLHXy	b0662	0	1000	LR
OMPDC	b1281	0	1000	LR
OMPHHXy	b2907	0	1000	LR
OP4ENH	b0350	0	1000	LR
OPHBDC	b3843	0	1000	LR
OPHHX3		0	1000	LR
OPHHXy	b2906	0	1000	LR
OPMEACPD	b0180	0	1000	LR
OPMEACPR	b1093	0	1000	LR
OPMEACPS	b2323	0	1000	LR
ORNDC	b0693;b2965	0	1000	LR
ORNabcpp	b2306+b2307+b2308+b2310	0	1000	LR
ORNtex	b0241;b0929;b1377;b2215	-1000	1000	B
OROTt2_2pp	b3528	0	1000	LR
OROTtex	b0241;b0929;b1377;b2215	-1000	1000	B
ORPT	b3642	-1000	1000	B
OXAMTC		0	1000	LR
OXCDC	b2373	0	1000	LR
OXCOAHDH	b1387	0	1000	LR
OXDHCOAT	b1394+b1397	0	1000	LR
P5CD	b1014	0	1000	LR
P5CR	b0386	0	1000	LR
PA120abcpp	b0914	0	1000	LR
PA140abcpp	b0914	0	1000	LR
PA141abcpp	b0914	0	1000	LR
PA160abcpp	b0914	0	1000	LR
PA161abcpp	b0914	0	1000	LR
PA180abcpp	b0914	0	1000	LR
PA181abcpp	b0914	0	1000	LR
PACALDt2rpp		-1000	1000	B
PACALDtex	b0241;b0929;b1377;b2215	-1000	1000	B
PACCOAE	b1388+b1389+b1390+b1391+b1392	0	1000	LR
PACCOAL	b1398	0	1000	LR
PACOAT	b1396	0	1000	LR
PAI2I	b1518	0	1000	LR
PAI2T	b1517	0	1000	LR
PANTS	b0133	0	1000	LR
PAPA120	b1278	0	1000	LR
PAPA120pp	b1278	0	1000	LR
PAPA140	b1278	0	1000	LR
PAPA140pp	b1278	0	1000	LR
PAPA141	b1278	0	1000	LR
PAPA141pp	b1278	0	1000	LR
PAPA160	b1278	0	1000	LR
PAPA160pp	b1278	0	1000	LR
PAPA161	b1278	0	1000	LR
PAPA161pp	b1278	0	1000	LR
PAPA180	b1278	0	1000	LR
PAPA180pp	b1278	0	1000	LR
PAPA181	b1278	0	1000	LR
PAPA181pp	b1278	0	1000	LR
PAPPT3	b0087	0	1000	LR
PAPSR	b2582+b2762;b2762+b3781	0	1000	LR
PAPSR2	b0849+b2762;b1064+b2762;b1654+b2762;b2762+b3610	0	1000	LR
PCNO	b3253	-1000	1000	B
PDE1	b1489;b3032	0	1000	LR
PDE4	b1489	0	1000	LR
PDH	b0114+b0115+b0116	0	1000	LR
PDX5PO2		0	1000	LR
PDX5POi	b1638	0	1000	LR
PDX5PS	b0052+b2564	0	1000	LR
PDXPP	b0766	0	1000	LR
PE120abcpp	b0914	0	1000	LR
PE140abcpp	b0914	0	1000	LR
PE141abcpp	b0914	0	1000	LR
PE160abcpp	b0914	0	1000	LR
PE161abcpp	b0914	0	1000	LR
PE180abcpp	b0914	0	1000	LR
PE181abcpp	b0914	0	1000	LR
PEAMNOpp	b1386	0	1000	LR
PEAMNtex	b0241;b0929;b1377;b2215	-1000	1000	B
PERD	b2320	-1000	1000	B
PETNT161pp	b3546	0	1000	LR
PETNT181pp	b3546	0	1000	LR
PFK	b1723;b3916	0	1000	LR
PFK_2	b3916	0	1000	LR
PFK_3	b3916	0	1000	LR
PFL	b0902+b0903;b0902+b0903+b2579;b0902+b3114;b3951+b3952	0	1000	LR
PG120abcpp	b0914	0	1000	LR
PG140abcpp	b0914	0	1000	LR
PG141abcpp	b0914	0	1000	LR
PG160abcpp	b0914	0	1000	LR
PG161abcpp	b0914	0	1000	LR
PG180abcpp	b0914	0	1000	LR
PG181abcpp	b0914	0	1000	LR
PGAMT	b3176	-1000	1000	B
PGCD	b2913	0	1000	LR
PGI	b4025	-1000	1000	B
PGK	b2926	-1000	1000	B
PGL	b0767	0	1000	LR
PGLYCP	b3385	0	1000	LR
PGM	b0755;b3612	-1000	1000	B
PGMT	b0688;b1317;b2690	-1000	1000	B
PGP120abcpp	b0914	0	1000	LR
PGP140abcpp	b0914	0	1000	LR
PGP141abcpp	b0914	0	1000	LR
PGP160abcpp	b0914	0	1000	LR
PGP161abcpp	b0914	0	1000	LR
PGP180abcpp	b0914	0	1000	LR
PGP181abcpp	b0914	0	1000	LR
PGPP120	b0418;b1278	0	1000	LR
PGPP120pp	b0418;b1278	0	1000	LR
PGPP140	b0418;b1278	0	1000	LR
PGPP140pp	b0418;b1278	0	1000	LR
PGPP141	b0418;b1278	0	1000	LR
PGPP141pp	b0418;b1278	0	1000	LR
PGPP160	b0418;b1278	0	1000	LR
PGPP160pp	b0418;b1278	0	1000	LR
PGPP161	b0418;b1278	0	1000	LR
PGPP161pp	b0418;b1278	0	1000	LR
PGPP180	b0418;b1278	0	1000	LR
PGPP180pp	b0418;b1278	0	1000	LR
PGPP181	b0418;b1278	0	1000	LR
PGPP181pp	b0418;b1278	0	1000	LR
PGSA120	b1912	0	1000	LR
PGSA140	b1912	0	1000	LR
PGSA141	b1912	0	1000	LR
PGSA160	b1912	0	1000	LR
PGSA161	b1912	0	1000	LR
PGSA180	b1912	0	1000	LR
PGSA181	b1912	0	1000	LR
PHDA	b2873	0	1000	LR
PHEMEabcpp	b2197+b2198+b2199+b2200+b2201	0	1000	LR
PHEMEtiex		0	1000	LR
PHETA1	b0928;b3770;b4054	-1000	1000	B
PHEt2rpp	b0112;b0576	-1000	1000	B
PHEtex	b0241;b0929;b1377;b2215	-1000	1000	B
PHEtipp	b1473	0	1000	LR
PHYTSpp	b0980	0	1000	LR
PIt2rpp	b2987;b3493	0	1000	LR
PItex	b0241;b0929;b1377;b2215	-1000	1000	B
PItpp	b4020	0	1000	LR
PIuabcpp	b3725+b3726+b3727+b3728	0	1000	LR
PLIPA1A120pp	b3821	0	1000	LR
PLIPA1A140pp	b3821	0	1000	LR
PLIPA1A141pp	b3821	0	1000	LR
PLIPA1A160pp	b3821	0	1000	LR
PLIPA1A161pp	b3821	0	1000	LR
PLIPA1A180pp	b3821	0	1000	LR
PLIPA1A181pp	b3821	0	1000	LR
PLIPA1E120pp	b3821	0	1000	LR
PLIPA1E140pp	b3821	0	1000	LR
PLIPA1E141pp	b3821	0	1000	LR
PLIPA1E160pp	b3821	0	1000	LR
PLIPA1E161pp	b3821	0	1000	LR
PLIPA1E180pp	b3821	0	1000	LR
PLIPA1E181pp	b3821	0	1000	LR
PLIPA1G120pp	b3821	0	1000	LR
PLIPA1G140pp	b3821	0	1000	LR
PLIPA1G141pp	b3821	0	1000	LR
PLIPA1G160pp	b3821	0	1000	LR
PLIPA1G161pp	b3821	0	1000	LR
PLIPA1G180pp	b3821	0	1000	LR
PLIPA1G181pp	b3821	0	1000	LR
PLIPA2A120pp	b3821	0	1000	LR
PLIPA2A140pp	b3821	0	1000	LR
PLIPA2A141pp	b3821	0	1000	LR
PLIPA2A160pp	b3821	0	1000	LR
PLIPA2A161pp	b3821	0	1000	LR
PLIPA2A180pp	b3821	0	1000	LR
PLIPA2A181pp	b3821	0	1000	LR
PLIPA2E120pp	b3821	0	1000	LR
PLIPA2E140pp	b3821	0	1000	LR
PLIPA2E141pp	b3821	0	1000	LR
PLIPA2E160pp	b3821	0	1000	LR
PLIPA2E161pp	b3821	0	1000	LR
PLIPA2E180pp	b3821	0	1000	LR
PLIPA2E181pp	b3821	0	1000	LR
PLIPA2G120pp	b3821	0	1000	LR
PLIPA2G140pp	b3821	0	1000	LR
PLIPA2G141pp	b3821	0	1000	LR
PLIPA2G160pp	b3821	0	1000	LR
PLIPA2G161pp	b3821	0	1000	LR
PLIPA2G180pp	b3821	0	1000	LR
PLIPA2G181pp	b3821	0	1000	LR
PMANM	b2048	-1000	1000	B
PMDPHT	b0844;b3812	0	1000	LR
PMEACPE	b3412	0	1000	LR
PMPK	b2103	0	1000	LR
PNSPA	b1103	0	1000	LR
PNTK	b3974	0	1000	LR
PNTOt4pp	b3258	0	1000	LR
PNTOtex	b0241;b0929;b1377;b2215	-1000	1000	B
POAACR	b1010	0	1000	LR
POR5	b0684+b1378;b1378+b2895	-1000	1000	B
POX	b0871	0	1000	LR
PPA	b2502;b2744;b4226	0	1000	LR
PPA2	b2502;b2744	0	1000	LR
PPAKr	b3115	-1000	1000	B
PPALtex	b0241;b0929;b1377;b2215	-1000	1000	B
PPALtpp		-1000	1000	B
PPAt4pp	b1015	0	1000	LR
PPAtex	b0241;b0929;b1377;b2215	-1000	1000	B
PPBNGS	b0369	0	1000	LR
PPC	b3956	0	1000	LR
PPCDC	b3639	0	1000	LR
PPCK	b3403	0	1000	LR
PPCSCT	b2920	0	1000	LR
PPDOy	b0325	0	1000	LR
PPGPPDP	b3650	0	1000	LR
PPK	b2501	0	1000	LR
PPK2	b2501	0	1000	LR
PPM	b4383	-1000	1000	B
PPM2	b4383	-1000	1000	B
PPNCL2	b3639	0	1000	LR
PPND	b2600	0	1000	LR
PPNDH	b2599	0	1000	LR
PPPGO	b3850	0	1000	LR
PPPGO3	b3850	0	1000	LR
PPPNDO	b2538+b2539+b2540+b2542	0	1000	LR
PPPNt2rpp	b2536	-1000	1000	B
PPPNtex	b0241;b0929;b1377;b2215	-1000	1000	B
PPS	b1702	0	1000	LR
PPTHpp	b0383	0	1000	LR
PPTtex	b0241;b0929;b1377;b2215	-1000	1000	B
PRAGSr	b4005	-1000	1000	B
PRAIS	b2499	0	1000	LR
PRAIi	b1262	0	1000	LR
PRAMPC	b2026	0	1000	LR
PRASCSi	b2476	0	1000	LR
PRATPP	b2026	0	1000	LR
PRCPD	b4092	0	1000	LR
PRFGS	b2557	0	1000	LR
PRMICI	b2024	-1000	1000	B
PROD3	b1014	0	1000	LR
PROGLYabcpp	b3540+b3541+b3542+b3543+b3544	0	1000	LR
PROGLYtex	b0241;b0929;b1377;b2215	-1000	1000	B
PROabcpp	b2677+b2678+b2679	0	1000	LR
PROt2rpp	b0402;b4111	-1000	1000	B
PROt4pp	b1015	0	1000	LR
PROtex	b0241;b0929;b1377;b2215	-1000	1000	B
PRPPS	b1207	-1000	1000	B
PSCLYSt2pp	b3370	0	1000	LR
PSCLYStex	b0241;b0929;b1377;b2215	-1000	1000	B
PSCVT	b0908	-1000	1000	B
PSD120	b4160	0	1000	LR
PSD140	b4160	0	1000	LR
PSD141	b4160	0	1000	LR
PSD160	b4160	0	1000	LR
PSD161	b4160	0	1000	LR
PSD180	b4160	0	1000	LR
PSD181	b4160	0	1000	LR
PSERT	b0907	0	1000	LR
PSERtex	b0241;b0929;b1377;b2215	-1000	1000	B
PSP_L	b4388	0	1000	LR
PSP_Lpp	b0383;b4055	0	1000	LR
PSSA120	b2585	0	1000	LR
PSSA140	b2585	0	1000	LR
PSSA141	b2585	0	1000	LR
PSSA160	b2585	0	1000	LR
PSSA161	b2585	0	1000	LR
PSSA180	b2585	0	1000	LR
PSSA181	b2585	0	1000	LR
PSURIK	b2166	0	1000	LR
PSURItex	b0241;b0929;b1377;b2215	-1000	1000	B
PSURItpp	b2164	0	1000	LR
PTA2	b2297	0	1000	LR
PTAr	b2297;b2458	-1000	1000	B
PTHRpp	b0383;b4055	0	1000	LR
PTPATi	b3634	0	1000	LR
PTRCORNt7pp	b0692	-1000	1000	B
PTRCTA	b3073	0	1000	LR
PTRCabcpp	b0854+b0855+b0856+b0857;b1123+b1124+b1125+b1126;b1440+b1441+b1442+b1443	0	1000	LR
PTRCt2pp	b0692;b1296;b2014	0	1000	LR
PTRCtex	b0241;b0929;b1377;b2215	-1000	1000	B
PUACGAMS	b1021+b1022	-1000	1000	B
PUACGAMtr	b1021+b1022	0	1000	LR
PUNP1	b4384	-1000	1000	B
PUNP2	b4384	-1000	1000	B
PUNP3	b2407;b4384	-1000	1000	B
PUNP4	b2407;b4384	-1000	1000	B
PUNP5	b2407;b4384	-1000	1000	B
PUNP6	b2407;b4384	-1000	1000	B
PUNP7	b2407	-1000	1000	B
PYAM5PO	b1638	0	1000	LR
PYDAMK	b2418	0	1000	LR
PYDAMtex	b0241;b0929;b1377;b2215	-1000	1000	B
PYDAMtpp		0	1000	LR
PYDXK	b1636;b2418	0	1000	LR
PYDXNK	b2418	0	1000	LR
PYDXNtex	b0241;b0929;b1377;b2215	-1000	1000	B
PYDXNtpp		0	1000	LR
PYDXPP	b0446;b0675;b0766;b3826	0	1000	LR
PYDXtex	b0241;b0929;b1377;b2215	-1000	1000	B
PYDXtpp		0	1000	LR
PYK	b1676;b1854	0	1000	LR
PYK2	b1854	0	1000	LR
PYK3	b1854	0	1000	LR
PYK4	b1854	0	1000	LR
PYK6	b1854	0	1000	LR
PYNP2r	b3831	-1000	1000	B
PYROX	b1007+b1012	0	1000	LR
PYRt2rpp		-1000	1000	B
PYRtex	b0241;b0929;b1377;b2215	-1000	1000	B
QMO2	b3029	0	1000	LR
QMO3	b3029	0	1000	LR
QUIN2tex	b0241;b0929;b1377;b2215	-1000	1000	B
QUIN2tpp		-1000	1000	B
QUINDH	b1692	0	1000	LR
QUINDHyi	b1692	0	1000	LR
QULNS	b0750	0	1000	LR
R15BPK	b4094	0	1000	LR
R1PK		0	1000	LR
R5PP	b0675;b0822;b2293;b2690;b3697	0	1000	LR
R5PPpp	b0383;b4055	0	1000	LR
R5Ptex	b0241;b0929;b1377;b2215	-1000	1000	B
RBFK	b0025	0	1000	LR
RBFSa	b0415	0	1000	LR
RBFSb	b1662	0	1000	LR
RBK	b3752	0	1000	LR
RBK_L1	b0063	0	1000	LR
RBP4E	b0061;b3583;b4198	-1000	1000	B
REPHACCOAI	b1394	-1000	1000	B
RFAMPtex	s0001	-1000	1000	B
RFAMPtpp	b0462+b0463+b3035;b0463+b2470+b3035	0	1000	LR
RHAT1	b3629	0	1000	LR
RHCCE	b2687	0	1000	LR
RHMND	b2247	-1000	1000	B
RIBabcpp	b3748+b3749+b3750+b3751;b4086+b4087+b4088;b4227+b4230+b4231+b4485	0	1000	LR
RIBtex	b0241;b0929;b1377;b2215	-1000	1000	B
RMI	b3903	-1000	1000	B
RMK	b3904	0	1000	LR
RMNtex	b0241;b0929;b1377;b2215	-1000	1000	B
RMNtpp	b3907	0	1000	LR
RMPA	b3902	-1000	1000	B
RNDR1	b2234+b2235+b2582;b2234+b2235+b3781	0	1000	LR
RNDR1b	b0849+b2675+b2676;b1064+b2675+b2676;b1654+b2675+b2676;b2675+b2676+b3610	0	1000	LR
RNDR2	b2234+b2235+b2582;b2234+b2235+b3781	0	1000	LR
RNDR2b	b0849+b2675+b2676;b1064+b2675+b2676;b1654+b2675+b2676;b2675+b2676+b3610	0	1000	LR
RNDR3	b2234+b2235+b2582;b2234+b2235+b3781	0	1000	LR
RNDR3b	b0849+b2675+b2676;b1064+b2675+b2676;b1654+b2675+b2676;b2675+b2676+b3610	0	1000	LR
RNDR4	b2234+b2235+b2582;b2234+b2235+b3781	0	1000	LR
RNDR4b	b0849+b2675+b2676;b1064+b2675+b2676;b1654+b2675+b2676;b2675+b2676+b3610	0	1000	LR
RNTR1c2	b0684+b3924+b4237+b4238;b0684+b4238;b2895+b3924+b4237+b4238;b2895+b4238	0	1000	LR
RNTR2c2	b0684+b3924+b4237+b4238;b0684+b4238;b2895+b3924+b4237+b4238;b2895+b4238	0	1000	LR
RNTR3c2	b0684+b3924+b4237+b4238;b0684+b4238;b2895+b3924+b4237+b4238;b2895+b4238	0	1000	LR
RNTR4c2	b0684+b3924+b4237+b4238;b0684+b4238;b2895+b3924+b4237+b4238;b2895+b4238	0	1000	LR
RPE	b3386	-1000	1000	B
RPI	b2914;b4090	-1000	1000	B
RPNTPH	b4095	0	1000	LR
RU5PP	b2293	0	1000	LR
RZ5PP	b0638	0	1000	LR
S2FE2SR	b1679+b1680+b1681+b1682+b1683	0	1000	LR
S2FE2SS	b1679+b1680+b1681+b1682+b1683	0	1000	LR
S2FE2SS2	b1679+b1680+b1681+b1682+b1683	0	1000	LR
S2FE2ST	b1681+b1682+b1683+b1684	0	1000	LR
S4FE4SR	b1681+b1682+b1683	0	1000	LR
S4FE4ST	b1681+b1682+b1683+b1684	0	1000	LR
S7PI	b0222	0	1000	LR
SADH	b1745	0	1000	LR
SADT2	b2751+b2752	0	1000	LR
SARCOX	b1059	0	1000	LR
SBTPD	b2705	-1000	1000	B
SBTptspp	b2415+b2416+b2702+b2703+b2704	0	1000	LR
SBTtex	b0241;b0929;b1377;b2215	-1000	1000	B
SCYSDS	b1679+b1680	0	1000	LR
SDPDS	b2472	0	1000	LR
SDPTA	b0907;b1302;b1748;b2662;b3359	-1000	1000	B
SELGTHR		0	1000	LR
SELGTHR2		0	1000	LR
SELGTHR3		0	1000	LR
SELNPS	b1764	0	1000	LR
SELR	b1587+b1588+b1589+b1590	0	1000	LR
SELabcpp	b2422+b2423+b2424+b2425;b2422+b2423+b2424+b3917	0	1000	LR
SELtex	b0241;b0929;b1377;b2215	-1000	1000	B
SEPHCHCS	b2264	0	1000	LR
SERASr	b0586	-1000	1000	B
SERAT	b3607	-1000	1000	B
SERD_D	b2366	0	1000	LR
SERD_L	b1814;b2797;b3117;b3708;b4471	0	1000	LR
SERt2rpp	b2796;b3116	0	1000	LR
SERt4pp	b3089	0	1000	LR
SERtex	b0241;b0929;b1377;b2215	-1000	1000	B
SERtpp	b1533	0	1000	LR
SFGTHi	b0355;b2154	0	1000	LR
SGDS	b1744	0	1000	LR
SGSAD	b1746	0	1000	LR
SHCHCS3	b2263	0	1000	LR
SHCHD2	b3368	0	1000	LR
SHCHF	b3368	0	1000	LR
SHGO	b2660	0	1000	LR
SHK3Dr	b1692;b3281	-1000	1000	B
SHKK	b0388;b3390	0	1000	LR
SHSL1	b3939	0	1000	LR
SKMt2pp	b1981	0	1000	LR
SKMtex	b0241;b0929;b1377;b2215	-1000	1000	B
SLNTabcpp	b2422+b2423+b2424+b2425;b2422+b2423+b2424+b3917	0	1000	LR
SLNTtex	b0241;b0929;b1377;b2215	-1000	1000	B
SO2tex	b0241;b0929;b1377;b2215	-1000	1000	B
SO2tpp	s0001	-1000	1000	B
SO3tex	b0241;b0929;b1377;b2215	-1000	1000	B
SO4t2pp	b2413	0	1000	LR
SO4tex	b0241;b0929;b1377;b2215	-1000	1000	B
SOTA	b1748	0	1000	LR
SPMDAT1	b1584	0	1000	LR
SPMDAT2	b1584	0	1000	LR
SPMDabcpp	b1123+b1124+b1125+b1126;b1440+b1441+b1442+b1443	0	1000	LR
SPMDt3pp	b1599+b1600	0	1000	LR
SPMDtex	b0241;b0929;b1377;b2215	-1000	1000	B
SPMS	b0121	0	1000	LR
SPODM	b1656;b3908	0	1000	LR
SPODMpp	b1646	0	1000	LR
SQGH	b3878	0	1000	LR
SQVOSI	b3880	0	1000	LR
SQtex	b3875	-1000	1000	B
SQtr	b3876	0	1000	LR
SSALx	b1525	0	1000	LR
SSALy	b1525;b2661	0	1000	LR
SUCASPtpp	b0621;b4123;b4138	-1000	1000	B
SUCBZL	b2260	0	1000	LR
SUCBZS	b2261	0	1000	LR
SUCCt1pp	b1206	-1000	1000	B
SUCCt2_2pp	b0010;b3528	0	1000	LR
SUCCt2_3pp	b4123;b4138	0	1000	LR
SUCCtex	b0241;b0929;b1377;b2215	-1000	1000	B
SUCDi	b0721+b0722+b0723+b0724	0	1000	LR
SUCFUMtpp	b0621;b4123;b4138	-1000	1000	B
SUCMALtpp	b0621;b4123;b4138	-1000	1000	B
SUCOAS	b0728+b0729	-1000	1000	B
SUCRtex	b0241;b0929;b1377;b2215	-1000	1000	B
SUCTARTtpp	b4123	-1000	1000	B
SUCptspp	b2415+b2416+b2417+b2429	0	1000	LR
SULFACabcpp	b0933+b0934+b0936	0	1000	LR
SULFACtex	b0241;b0929;b1377;b2215	-1000	1000	B
SULR	b2763+b2764	0	1000	LR
SULabcpp	b0763+b0764+b0765;b2422+b2423+b2424+b2425;b2422+b2423+b2424+b3917	0	1000	LR
T2DECAI	b0954	-1000	1000	B
TAGURr	b1521	-1000	1000	B
TALA	b0008;b2464	-1000	1000	B
TARTD	b3061+b3062	0	1000	LR
TARTRDtex	b0241;b0929;b1377;b2215	-1000	1000	B
TARTRt7pp	b3063	-1000	1000	B
TARTRtex	b0241;b0929;b1377;b2215	-1000	1000	B
TARTt2_3pp	b4123	0	1000	LR
TAUDO	b0368	0	1000	LR
TAURabcpp	b0365+b0366+b0367	0	1000	LR
TAURtex	b0241;b0929;b1377;b2215	-1000	1000	B
TCYNTtex	b0241;b0929;b1377;b2215	-1000	1000	B
TDP	b1134	0	1000	LR
TDPADGAT	b3790	0	1000	LR
TDPAGTA	b3791	0	1000	LR
TDPDRE	b2038	0	1000	LR
TDPDRR	b2040	0	1000	LR
TDPGDH	b2041;b3788	0	1000	LR
TDSK	b0915	0	1000	LR
TDSR1	b2893+b4136	0	1000	LR
TDSR2	b0604+b4136	0	1000	LR
TEO2M	b1430	0	1000	LR
TGBPA	b2095+b2096;b3132+b3137	-1000	1000	B
THD2pp	b1602+b1603	0	1000	LR
THDPS	b0166	0	1000	LR
THFAT	b2551	0	1000	LR
THIORDXi	b1710;b2480+b2582;b2480+b3781	0	1000	LR
THMDt2pp_copy1	b2393;b2964	0	1000	LR
THMDt2pp_copy2	b2406	-1000	1000	B
THMDtex	b0241;b0929;b1377;b2215	-1000	1000	B
THMabcpp	b0066+b0067+b0068	0	1000	LR
THMtex	b0241;b0929;b1377;b2215	-1000	1000	B
THRA	b0870;b2551	0	1000	LR
THRA2	b0870;b2551	0	1000	LR
THRD	b3589;b3616	0	1000	LR
THRD_L	b3117;b3772	0	1000	LR
THRPtex	b0241;b0929;b1377;b2215	-1000	1000	B
THRS	b0004	0	1000	LR
THRabcpp	b3454+b3455+b3456+b3457+b3460	0	1000	LR
THRt2pp	b0813;b3823	0	1000	LR
THRt2rpp	b3116	0	1000	LR
THRt4pp	b3089	0	1000	LR
THRtex	b0241;b0929;b1377;b2215	-1000	1000	B
THYMt3pp		0	1000	LR
THYMtex	b0241;b0929;b1377;b2215	-1000	1000	B
THZPSN3	b0423+b2530+b3990+b3992+b4407	0	1000	LR
TKT1	b2465;b2935	-1000	1000	B
TKT2	b2465;b2935	-1000	1000	B
TMAOR1	b0894+b0895+b0896;b1587+b1588+b1589+b1590	0	1000	LR
TMAOR1pp	b0996+b0997;b1872+b1873	0	1000	LR
TMAOR2	b0894+b0895+b0896	0	1000	LR
TMAOR2pp	b0996+b0997;b1872+b1873	0	1000	LR
TMAOtex	b0241;b0929;b1377;b2215	-1000	1000	B
TMAtex	b0241;b0929;b1377;b2215	-1000	1000	B
TMDK1	b1238	0	1000	LR
TMDPP	b4382	-1000	1000	B
TMDS	b2827	0	1000	LR
TMK	b1106	0	1000	LR
TMPK	b0417	0	1000	LR
TMPPP	b3993	0	1000	LR
TPI	b3919	-1000	1000	B
TPRDCOAS	b0613	0	1000	LR
TRDR	b0888+b2582;b0888+b3781	0	1000	LR
TRE6PH	b4239	0	1000	LR
TRE6PP	b1897	0	1000	LR
TRE6PS	b1896	0	1000	LR
TREH	b3519	0	1000	LR
TREHpp	b1197	0	1000	LR
TREptspp	b2415+b2416+b2417+b4240	0	1000	LR
TREtex	b0241;b0929;b1377;b2215	-1000	1000	B
TRPAS2	b3708	-1000	1000	B
TRPS1	b1260+b1261	0	1000	LR
